ansin,bíonn,síos,hÉireann
ba,siad,ní,mó
bíonn,déanta,fhios,féin
isteach,trí,ár,oibre
uirthi,dara,gan,dul
Ghaeilge,chuig,shin,fearr
gurb,istigh,shin,lán
cén,thabhairt,réir,fearr
le,rá,má,scríobh
leor,fós,thart,dhá
thar,nár,gur,bhain
bhean,Gaeilge,am,deir
dhuine,níos,den,scríobh
cé,orthu,agus,gur
as,mór,níl,nó
chuir,mhaith,láthair,dhéanamh
bhí,bliana,mór,nach
agat,tír,duine,in
bíonn,taobh,riamh,bean
mise,gcónaí,rá,siar
dóibh,tí,féidir,bhean
sna,uí,den,Irish
maith,os,nuair,féidir
trí,chéad,cheann,chuig
orthu,bhean,leo,mbeidh
siúl,sna,dé,lá
tríd,nó,agus,bhíonn
éis,aon,maith,siad
chéile,léir,lár,bhaint
úsáid,ag,ndóigh,áirithe
sé,roinnt,linn,cur
cinn,sé,dúinn,lucht
amháin,áirithe,tí,teach
atá,dó,le,ón
bhliain,do,cur,ó
nach,nár,tír,bhean
rá,uaidh,tá,uair
mbeadh,amach,cinn,os
arís,oiread,dóibh,nár
ach,bhí,aici,dhuine
mbíonn,nuair,chéile,aici
tír,bhliain,agam,tríd
aon,cinn,tí,déanta
ea,amháin,roimhe,sé
mise,léi,tá,inniu
os,ina,linn,is
orthu,bhliain,cuireadh,seán
más,cad,cur,fad
tír,thabhairt,gcuid,dom
mór,ná,thaobh,dhiaidh
mbaile,rith,leabhar,é
lucht,lán,caite,súil
os,lár,chun,dtí
agam,fháil,mbeidh,aige
faoin,mó,léir,freisin
sa,bhain,rialtas,linn
faoin,cur,idir,tíre
amach,fhios,tí,as
chomh,minic,ansin,áirithe
mé,ndóigh,liom,roinnt
mhaith,áit,méid,nach
lá,ceann,féin,anuas
Ghaeilge,do,mo,beidh
leat,cheart,fiú,istigh
lán,Éirinn,mo,éis
againn,chur,ach,gcónaí
dá,dhiaidh,fíor,gcónaí
ais,idir,nós,súil
ar,feadh,go,am
ní,thar,níos,dtí
ab,ó,mac,de
nár,tí,fháil,siad
maidir,níor,fíor,tharla
seán,síos,ceart,anuas
leithéid,riamh,alt,teacht
lucht,isteach,uaidh,an
chaith,le,ainm,dúinn
deir,uí,anois,bharr
do,taobh,caite,lá
gan,bhean,má,teanga
bharr,láthair,éis,lch.
eolas,siar,lucht,faoi
air,mó,níor,measc
anuas,thaobh,linn,mac
faoin,seán,níos,chun
saol,in,Éirinn,rith
acu,bhíonn,átha,áit
maidir,leo,leabhar,siad
caint,raibh,dtí,rith
teacht,chun,raibh,sé
cuid,seisean,Irish,Gaeltachta
den,orthu,dtí,bhíodh
cad,nach,léi,dá
rith,fada,fearr,ach
mbeadh,cúpla,mac,idir
dóibh,orthu,áit,roimhe
mbeidh,cheana,fad,bheith
leis,leanas,tíre,san
de,aghaidh,dhiaidh,tíre
do,ach,nár,Gaeilge
síos,teacht,seisean,cúpla
rud,oibre,lucht,anois
é,bean,uisce,dom
é,maidir,mbeadh,dúirt
áirithe,níl,do,agus
dom,lae,saol,tá
arís,uile,tá,saol
é,maith,hÉireann,ort
lár,cheana,teacht,thart
caite,Gaeilge,istigh,deir
ainm,ais,é,bhfuil
céard,gceist,mar,bhliain
agat,is,déanta,orm
b'fhéidir,mhaith,ort,scoil
orm,isteach,inniu,faoi
sna,i,chuaigh,mó
tríd,leor,tír,leo
agat,arís,eile,chun
má,mise,thug,acu
óg,éigin,tír,thug
dhá,chaith,lámh,sí
obair,dara,di,aici
nach,scoil,síos,eile
aici,mise,tú,measc
amuigh,déanta,arsa,am
leor,amach,na,idir
dul,idir,bhí,lena
dhéanamh,fear,uaidh,b'fhéidir
measc,faoin,cén,faoi
tar,tá,sí,nuair
faoin,léir,ndiaidh,ar
ort,dara,ba,gurb
lár,go,daoine,ansin
sa,arís,fíor,againn
gcuid,mar,cuid,agam
mó,uair,mbaile,den
leithéid,céard,beag,déanamh
lena,eolas,bheadh,mó
dé,ní,ab,an
tír,cén,bliana,saol
tríd,bíonn,shin,fáil
bhaile,mac,áit,isteach
Éirinn,orm,ábhar,ina
saol,freisin,faoin,tríd
éis,ais,dara,fuair
mbíonn,uair,mórán,bhain
caite,déanamh,amach,teacht
fíor,dá,istigh,duine
thar,scoil,amach,cé
mórán,baile,cén,sna
di,timpeall,mac,ach
thabhairt,thart,bhaint,anois
feadh,fíor,don,sin
rá,ann,san,dhiaidh
óg,nár,leor,réir
mór,uisce,áit,dtí
bheith,sa,chuige,ná
tí,seo,don,átha
lena,ainm,mac,dúirt
ábhar,fhios,agam,rá
raibh,lena,duit,deireadh
mbeidh,dtí,lch.,Éirinn
uile,gcuid,sna,dhéanamh
óg,bhíonn,cuid,faoin
amháin,aghaidh,le,bharr
Gaeilge,cinn,óg,go
is,ea,nár,againn
siar,úsáid,uirthi,am
síos,aige,chéad,duit
bíonn,nach,thart,don
mbeidh,uaidh,mórán,áit
fearr,mar,an,má
arsa,bith,bhí,fháil
thaobh,iarraidh,siar,nár
Gaeilge,seisean,má,os
dá,ann,níos,ab
de,rinne,tar,bean
déanamh,dhaoine,fuair,bith
liom,den,gcónaí,riamh
bhfuil,leithéid,den,rá
bheadh,déanamh,gurb,níos
alt,sa,bheith,beag
sna,dúinn,uirthi,obair
ná,cinnte,dúirt,raibh
áirithe,shin,cheart,idir
anois,orm,na,bhaint
leo,Gaeilge,níl,baint
ceann,éigin,cuireadh,aige
mbeidh,sin,uí,roimhe
muid,cur,mo,in
roimh,amach,lae,de
amach,duine,fáil,timpeall
chun,cheart,síos,cliath
rá,Irish,den,uí
ar,siar,súil,baile
fíor,scéal,leis,mbeidh
istigh,mó,anois,réir
í,suas,bhíonn,thart
freisin,fad,dtí,cén
sna,seisean,chéile,lae
bhfad,mbeidh,Gaeilge,siar
Ghaeilge,mac,leis,na
níl,déanta,ó,aghaidh
fear,ab,sna,gcónaí
siúd,níl,bhfad,má
lá,má,mise,bharr
lá,bean,arís,teach
oiread,bhean,orthu,anseo
mbíonn,sna,roimhe,áit
chun,ón,dóibh,anseo
ní,fíor,iad,mbeidh
áit,dóibh,dó,bharr
cinn,ceart,gur,mac
uaidh,leabhar,tíre,chuaigh
arsa,baile,cinnte,go
nár,ba,teach,bhfuil
nach,fhios,bheidh,áit
gcónaí,má,nach,lár
cad,bheith,Gaeltachta,mór
bliain,ndóigh,chuaigh,rá
leat,Irish,mar,daoine
áit,mo,lucht,uaidh
gcónaí,arsa,ó,riamh
minic,leor,leat,siar
más,fós,ó,ort
baint,de,istigh,tháinig
bhaint,cliath,linn,chéile
am,chuid,dá,daoine
mé,chaith,bhí,bith
léi,cinn,alt,bhaint
duine,gcónaí,bhí,láthair
lucht,bhfuil,uile,mó
am,bliana,ann,bliain
isteach,cliath,bheidh,mise
roimhe,anois,do,i
ach,liom,thart,é
ag,méid,arsa,cúpla
rá,fear,faoi,bliana
liom,riamh,fear,leith
leith,mbíonn,lucht,cliath
cinn,más,mhaith,sí
réir,déanamh,mac,ansin
beag,súil,mbeidh,freisin
ndiaidh,fuair,éigin,tá
fíor,bhfuil,air,sí
seán,ach,i,nó
ansin,iarraidh,chur,deir
leor,saol,scríobh,ais
maith,uí,leor,díreach
as,ón,uí,mbeidh
mar,le,siar,cheann
cinnte,rud,cheart,cé
gcónaí,roimh,siúl,tharla
déanamh,riamh,nó,fáil
fiú,rialtas,thar,chaith
lár,amuigh,duit,sásta
ar,áirithe,déanamh,uirthi
amuigh,gach,oiread,obair
rá,bhain,leanas,minic
agus,bhliain,déanamh,scoil
féin,chun,cur,díreach
roimhe,don,ceart,ansin
thaobh,bhíonn,éis,í
lena,tríd,mhór,mar
arsa,nár,sí,scéal
mar,fuair,aghaidh,faoin
mise,teach,arís,lena
thaobh,maith,dúinn,súil
bliana,átha,mórán,fós
chur,i,déanamh,réir
di,acu,lán,mór
nós,nuair,thug,thar
méid,cuireadh,áirithe,bliain
siúl,sna,orthu,níor
baile,oibre,seán,cheart
tír,siad,idir,amuigh
bhliain,ansin,leanas,dhá
lár,tí,lámh,thug
baint,fear,roimh,aon
fada,bheith,di,rud
am,aghaidh,leis,ón
bliain,fearr,éis,níos
shin,oibre,atá,síos
lámh,bhfuil,beidh,chuig
áit,anuas,di,thug
lena,timpeall,nua,lucht
saol,chomh,cé,gach
gur,ceann,tíre,feadh
cliath,hÉireann,sí,oibre
bhaint,rá,méid,nua
lámh,thaobh,chuige,arsa
nuair,dhuine,anseo,bíonn
fós,suas,thug,thart
leat,roinnt,dar,freisin
againn,lch.,le,gach
déanamh,áirithe,b'fhéidir,teacht
ar,lámh,fós,tríd
caint,cliath,eolas,uirthi
dara,tríd,cé,scéal
oíche,ansin,déanamh,chuid
mé,ann,má,taobh
uile,cheann,chur,beidh
tríd,inniu,b'fhéidir,síos
cinnte,chéile,leis,go
céard,siúl,Ghaeilge,cuid
bhaint,nár,bhfuil,roimh
sí,dúinn,dul,thar
raibh,siar,di,siúd
díreach,bheith,bíonn,roimhe
agam,i,Irish,baile
thar,do,déanta,cinnte
beag,bíonn,bhfuil,thaobh
chun,gach,ábhar,níor
beidh,dara,sin,chuid
tar,uí,bhean,cúpla
taobh,rith,siúd,thart
dúirt,agat,chaith,uaidh
bith,as,anuas,chuir
lán,sna,mbíonn,gan
iarraidh,mhaith,tí,dul
mó,trí,bharr,roimh
leithéid,lán,mbíonn,gceist
nár,duit,aon,chuige
hÉireann,úsáid,atá,fearr
chaith,díreach,am,rith
obair,tú,dhéanamh,leat
fuair,dá,thart,seán
ais,mhór,daoine,níos
gach,fada,faoi,dúirt
lae,dul,ná,fáil
céanna,duine,as,sé
Irish,roinnt,cé,rá
fós,láthair,Gaeltachta,fíor
níor,bharr,gcuid,dé
gach,tí,tá,duit
cliath,áirithe,ár,linn
gcuid,duine,teach,leanas
rith,ach,cinn,dhá
chuir,mórán,beag,caint
anois,bharr,teanga,bhliain
sásta,dhaoine,dul,mar
síos,de,nó,Gaeilge
ón,orm,uair,teach
bheith,ag,gurb,uaidh
baile,muid,á,oibre
fada,baint,dhaoine,dúirt
is,dé,sí,agus
thart,uirthi,arís,siúd
duit,fiú,leat,dtí
leithéid,súil,eile,freisin
teach,oíche,inniu,shin
fuair,dtí,ndóigh,chéile
roimh,uile,mhaith,bhfuil
ag,gurb,oiread,ba
iad,éis,teacht,againn
san,fáil,gcuid,éigin
teanga,dúirt,láthair,mhór
ansin,shin,gan,má
bith,iad,má,chun
na,bheith,thug,bhí
taobh,obair,eolas,anuas
fhios,dó,teach,agus
dhá,atá,dom,chuig
á,fuair,súil,sna
bliain,cúpla,duine,arsa
déanta,dara,caite,amach
ceann,amuigh,ag,í
chuid,bliana,níor,fiú
aici,ó,saol,leanas
Éirinn,úsáid,dom,sí
aon,fháil,mbaile,gur
leithéid,sásta,mór,tú
féidir,dhá,lch.,níos
nó,atá,chomh,deir
níor,agus,bliana,i
mbíonn,anuas,chuir,go
á,dul,ar,leabhar
ábhar,mbíonn,ais,oíche
ná,láthair,caint,am
dhéanamh,tíre,idir,gcuid
anois,nach,tír,chuid
áit,uí,seisean,anuas
mó,siúl,sna,am
níor,gurb,chuige,dara
arsa,cliath,dhuine,seán
suas,thug,áirithe,daoine
léi,aige,mór,tí
anuas,fear,idir,léi
dhaoine,agam,níl,dara
nach,chaith,chun,aige
uaidh,ann,méid,bhíonn
dúinn,chéile,bheith,as
le,thaobh,mórán,níor
mór,siúl,duine,bhí
feadh,Ghaeilge,fháil,cad
sé,mbaile,seisean,céanna
céanna,fuair,más,átha
hÉireann,dhá,mar,nach
agam,mhór,siúl,súil
mór,rinne,leor,uí
chuaigh,sí,céanna,thabhairt
lámh,nuair,fháil,san
thart,bheadh,mise,roimhe
maith,átha,áirithe,ceann
aige,ón,dhaoine,feadh
é,mbíonn,cuid,níos
ach,cheana,bhaile,chuige
arsa,lae,súil,aici
fad,uair,dhuine,dar
feadh,óg,faoin,bheith
bhfad,nuair,le,ndóigh
thar,rá,measc,fear
ár,tharla,óg,inniu
Éirinn,mhaith,dhá,faoi
tharla,díreach,bíonn,arís
aon,léir,siúl,di
átha,lár,chomh,mbaile
bharr,thart,nós,cúpla
gach,deir,dá,ndóigh
don,chun,suas,leith
uair,anois,roimhe,siar
agam,do,í,anseo
taobh,mbaile,thabhairt,mórán
más,í,tí,beag
cinnte,minic,siad,láthair
Irish,iarraidh,nár,fad
againn,fáil,mac,chuir
rá,sí,mbeadh,tríd
oiread,céard,oibre,thug
bíonn,sna,ag,shin
agat,dhéanamh,bhfad,dom
chéad,tar,as,gur
dara,bean,roinn,roimhe
cinn,uisce,ná,tar
cuid,déanamh,do,bheidh
dé,hÉireann,uí,istigh
gach,láthair,réir,lán
siad,fáil,bheidh,má
ort,tháinig,gur,ag
nuair,arsa,is,go
siúl,cén,am,bhíonn
tá,dá,ndóigh,thart
dhuine,dul,dtí,uisce
baile,uirthi,mhór,nuair
teanga,ainm,ceart,gach
as,siúl,thaobh,leis
chaith,de,thaobh,leith
í,di,nach,faoin
sásta,bhaile,scéal,baint
chuir,bhíonn,níor,scríobh
rud,thabhairt,mo,tír
sna,leor,leabhar,dé
roinnt,bhíonn,as,chéad
inniu,dhiaidh,maith,Éirinn
duit,scoil,scríobh,lch.
uair,le,déanta,mac
cheana,leat,teanga,scríobh
ab,éis,dhéanamh,measc
mbíonn,timpeall,léi,in
dhá,bhí,nár,bliain
mó,ceann,fhios,mhaith
féidir,leithéid,bliain,cuireadh
bith,chaith,chun,ó
cad,uaidh,ba,dóibh
cinn,ceann,bhaint,dó
chéile,minic,chuig,á
thart,léir,siúd,san
roinnt,dar,Éirinn,lch.
láthair,súil,suas,oibre
Gaeilge,síos,gcuid,ná
cheart,cur,hÉireann,baint
beag,deir,scéal,bhíodh
oíche,ach,is,léi
mé,teanga,bhain,siad
déanta,amach,siad,tharla
dóibh,rud,oiread,gurb
aige,chaith,bhíodh,cad
ceann,roinnt,leis,rith
caint,uile,gan,Irish
agam,Irish,tríd,lámh
againn,seisean,baint,chur
chéad,cúpla,leo,féidir
deir,scríobh,aghaidh,oíche
gcónaí,ann,sna,ná
cuireadh,dtí,hÉireann,is
oibre,ó,ceart,in
dá,na,bith,seisean
rith,gcuid,lucht,caite
beag,uile,sé,lá
rith,dhiaidh,gach,thart
nuair,linn,isteach,rá
duit,mó,oíche,dúinn
de,uile,bheidh,baile
lucht,mbeadh,síos,leat
é,láthair,seisean,mise
liom,ó,síos,lámh
in,chuid,ábhar,atá
gach,measc,cheann,céard
á,go,suas,dtí
rinne,amach,freisin,dom
taobh,átha,bhfuil,mac
dé,bheith,fiú,dhiaidh
nós,caint,Irish,má
lán,aici,má,bhíonn
gcuid,na,mise,faoi
saol,dul,gurb,fhios
trí,dara,é,sa
rá,leis,maith,dhéanamh
idir,chéile,cad,fós
mar,le,air,ag
fháil,orthu,dtí,Éirinn
uirthi,chomh,leabhar,le
amháin,mórán,óg,ná
uaidh,daoine,dúirt,bhean
lena,is,chun,bharr
chaith,arsa,cinnte,óg
mac,dhá,siar,dtí
réir,láthair,déanta,ab
bliain,díreach,an,amuigh
é,i,gan,thar
mhaith,mórán,siúl,fuair
taobh,liom,chuir,acu
lán,agus,súil,lena
os,bhean,ansin,i
sa,ceart,hÉireann,cén
ainm,bean,deir,nár
seisean,Gaeltachta,sásta,Éirinn
cinn,baile,déanamh,teanga
air,Éirinn,ag,cén
nó,leor,chomh,seán
uisce,iarraidh,gcónaí,aige
ainm,anseo,nach,cén
ní,leithéid,céard,chuid
ach,seán,as,thug
dara,cén,lena,anseo
minic,bíonn,nua,céanna
lámh,éigin,iad,lá
Éirinn,leat,gan,uirthi
láthair,tíre,measc,eolas
dhá,istigh,rinne,lár
Éirinn,tar,mór,átha
chomh,maith,siúd,bith
chuid,sé,chuaigh,do
agus,mhór,cúpla,bhfuil
áit,dara,roimhe,cuireadh
chuaigh,mac,thar,di
san,ach,am,atá
beidh,ba,mhaith,shin
fuair,ach,seán,tar
cé,agam,chun,ár
í,aghaidh,fháil,síos
úsáid,deireadh,teacht,anois
Irish,mar,ainm,ndóigh
á,cad,bhaile,níor
óg,ndiaidh,céanna,dhaoine
inniu,ceart,dhá,timpeall
bliana,caite,chaith,ábhar
bhean,in,sé,leor
cheana,gurb,dara,oiread
seisean,timpeall,dó,fhios
mo,amháin,liom,mé
déanta,dóibh,fháil,léi
cé,ní,b'fhéidir,hÉireann
cliath,air,na,ab
mhór,bliain,sásta,sna
seo,mór,bheadh,níos
dara,do,siúl,sna
aici,na,cinnte,céard
rialtas,ar,láthair,cliath
céanna,gan,teach,di
go,chuir,hÉireann,cheana
cliath,gceist,amach,deir
alt,ais,seisean,cur
ndiaidh,ní,ina,ort
beidh,fad,céanna,isteach
obair,nach,Gaeilge,thar
scéal,leis,as,isteach
ndóigh,úsáid,lá,mbeidh
fháil,óg,bhliain,teach
ábhar,díreach,duit,eolas
cur,don,san,tú
bheith,féin,bhíonn,cuireadh
nó,caite,lár,áirithe
díreach,cliath,sásta,orthu
anseo,mar,duit,di
duine,féin,cheann,áit
na,as,freisin,roinnt
nó,de,chur,rá
oibre,nua,léir,sé
dar,roimh,cé,cur
le,siúl,céard,mhaith
rinne,Gaeilge,dhá,chéad
idir,dé,ní,dhaoine
agam,an,chuige,duine
ábhar,shin,ó,fuair
roinnt,rá,chun,siad
bharr,mar,leithéid,aon
faoi,leithéid,bliana,ea
tharla,tháinig,deir,féidir
chur,cinn,os,bhaile
roinn,aon,beag,chuaigh
bhíonn,gcónaí,tú,áirithe
bhean,rá,déanamh,seo
dó,lán,agat,ábhar
scoil,di,riamh,cheana
lá,bheith,lena,cé
i,é,Gaeilge,uaidh
ó,déanamh,fós,iad
fáil,uisce,siar,bíonn
arsa,dhéanamh,beidh,aici
tríd,an,anuas,Gaeltachta
nuair,dtí,cur,ábhar
dé,bhíonn,Éirinn,nós
roimh,thabhairt,réir,roinn
le,mé,mac,sna
ábhar,rialtas,Ghaeilge,dá
ainm,cuid,leor,idir
aici,amuigh,í,fiú
úsáid,díreach,raibh,sna
céanna,taobh,linn,mar
súil,seán,lán,tír
chéad,liom,amháin,cheann
bhain,orm,ceart,don
shin,suas,baile,gurb
caite,roimhe,beag,thaobh
muid,fearr,nó,istigh
cheart,cé,seisean,idir
cad,ea,uisce,Ghaeilge
roimhe,sásta,nua,idir
tríd,siad,uisce,céard
cad,bhain,bhíodh,ó
sa,linn,sé,aghaidh
oibre,mac,méid,muid
fearr,roimh,seisean,cinn
b'fhéidir,feadh,sé,cén
cuireadh,gurb,seán,fíor
cheart,fáil,rialtas,súil
liom,beidh,Irish,ar
mé,isteach,tar,gan
sna,nár,bith,aige
dhuine,lena,dhéanamh,bheidh
léi,ach,ndiaidh,Gaeltachta
arsa,ais,má,san
anuas,baint,más,dóibh
scéal,anuas,bíonn,freisin
í,bhí,ná,arsa
tíre,maidir,faoi,mó
ag,ó,duine,siar
i,tí,tíre,é
b'fhéidir,dhá,siar,gcónaí
siúl,sí,nár,mhaith
fós,fad,fháil,nach
ais,aghaidh,dá,chur
arsa,lán,ag,lámh
bhfad,aige,Ghaeilge,measc
timpeall,baile,di,bith
ní,má,dhéanamh,isteach
méid,dara,oíche,seán
daoine,síos,go,réir
cheart,bean,aghaidh,lár
aige,fós,ansin,bean
uisce,muid,lá,uirthi
átha,oíche,siad,muid
muid,anseo,Éirinn,am
den,beag,ach,ceart
súil,do,aghaidh,ansin
teach,bhliain,ansin,is
gach,siad,scríobh,dul
áirithe,ort,lá,obair
bliana,rá,iarraidh,ag
thar,rinne,orthu,agam
dúinn,tá,tír,mhaith
féidir,freisin,eolas,suas
de,chuig,dhiaidh,orthu
dá,dúinn,leo,maidir
duine,gan,chuid,mbíonn
lámh,leo,chuig,thar
ár,Ghaeilge,chuid,Gaeltachta
eolas,lch.,saol,linn
Éirinn,siar,leithéid,anseo
cur,b'fhéidir,bhean,cé
cad,arsa,sásta,dé
dé,leithéid,éis,uile
cinnte,chuig,féidir,leabhar
seo,fós,fuair,í
freisin,fear,duine,sásta
fiú,léir,cheart,más
is,roinnt,síos,dé
nuair,fáil,rá,bíonn
bith,mbaile,agat,leith
mhór,cinnte,tríd,bhliain
réir,cinn,óg,bhí
súil,tharla,lá,níor
uair,chomh,nuair,ba
duit,ansin,bhíonn,láthair
bliain,ba,baint,ná
aghaidh,muid,sé,taobh
eolas,oibre,dé,muid
siúl,tíre,siad,fearr
gan,don,bheith,rith
bhain,fuair,na,seo
cúpla,dhaoine,ábhar,leat
is,éigin,anois,tíre
lucht,roinnt,beag,leor
acu,ach,do,mac
san,gurb,hÉireann,orm
idir,cliath,bhíodh,éigin
siúd,ach,má,teach
aghaidh,tháinig,gur,léir
mór,níos,cén,iad
é,chuige,nó,rinne
úsáid,freisin,dó,chéile
anseo,muid,leanas,de
maidir,minic,mo,agus
aici,deir,mbaile,ainm
rinne,bhfuil,fháil,linn
oiread,síos,lá,faoi
bhaint,teacht,léir,tar
dúinn,seisean,bheidh,sé
bheith,gur,mise,duit
isteach,i,anois,gcónaí
caite,fiú,cé,oíche
dóibh,chaith,méid,seo
gach,rith,don,féin
agus,agat,caint,go
bliana,úsáid,síos,léir
cad,as,scoil,bhain
dhiaidh,átha,uile,mbaile
sa,Ghaeilge,bith,tír
duine,má,síos,ann
caint,í,éis,chuige
mbeidh,fearr,bheith,di
leor,mbeadh,mo,anuas
an,ó,rud,déanta
uile,mhór,fiú,dhá
trí,chéad,é,am
éis,duine,iarraidh,méid
do,thabhairt,leith,hÉireann
siúl,deireadh,eolas,go
siar,léir,fad,síos
mé,orthu,scéal,mbaile
fearr,roimhe,nua,bliana
lucht,bliain,arís,amháin
timpeall,caite,aici,gceist
síos,siúd,chéile,roimhe
eile,amach,cé,deireadh
teacht,minic,bean,ann
leithéid,trí,fáil,seán
fháil,bíonn,bhain,Gaeilge
ndiaidh,ann,cheart,bhfuil
thabhairt,óg,chuige,as
cheart,déanamh,díreach,aon
ó,teach,taobh,úsáid
arís,di,chaith,mo
duit,leor,fiú,acu
mbeadh,ó,dara,duit
rinne,ansin,níos,fear
déanamh,sa,liom,Gaeltachta
leanas,sé,maidir,deir
bhíonn,os,dúirt,dhiaidh
aon,fearr,má,ort
bheith,ab,gcuid,gceist
Gaeltachta,seisean,rud,dhuine
iad,fad,thar,uaidh
uirthi,ba,lámh,measc
cuireadh,trí,eolas,scéal
rá,dé,nuair,dul
mór,nár,tríd,chéad
leo,lá,dúinn,beag
mór,siad,teacht,uile
don,ó,raibh,dúirt
cheana,dhá,uirthi,riamh
fear,go,scríobh,leabhar
leor,sin,scoil,riamh
dúinn,ceart,chéad,lucht
fuair,ach,teacht,atá
lena,dá,ann,cliath
más,istigh,scríobh,í
Gaeilge,sin,leanas,féin
ceart,gur,uirthi,sásta
déanta,idir,beidh,dhéanamh
in,chuid,óg,féin
linn,uaidh,dhiaidh,mise
baile,roimhe,cúpla,úsáid
ábhar,Éirinn,súil,ach
cliath,ábhar,áit,chur
ábhar,caite,bliana,do
sí,céanna,bhaint,dtí
orm,mhór,agus,ábhar
as,deireadh,thaobh,duine
féin,am,acu,bheidh
gan,measc,ar,oiread
uí,cé,cén,arís
siar,baile,deireadh,do
ba,dhuine,lae,ea
thug,faoin,dhá,mbeadh
ba,uisce,am,rinne
eile,am,cheana,anseo
anseo,cuid,amach,aige
in,gcónaí,fearr,fhios
oiread,anseo,thar,roinnt
ár,dar,cur,éis
tríd,dhaoine,Irish,bheadh
is,scoil,thabhairt,mbaile
mbíonn,cinn,alt,ar
amuigh,duine,anuas,roimhe
cad,lch.,dúinn,súil
cheann,más,lena,nó
air,freisin,í,maith
cé,tí,ea,cheart
dá,liom,beidh,amuigh
mar,tar,mbeidh,oíche
gceist,aon,uirthi,réir
leat,eile,mar,bhfad
measc,seán,scéal,gurb
mórán,nó,nuair,méid
chuig,tríd,orm,linn
áirithe,áit,mo,arsa
teacht,dhéanamh,baint,lch.
mbeadh,gan,ea,tú
dá,nó,dtí,os
gach,nach,ó,lá
timpeall,ab,beidh,lena
mó,sé,caite,áit
maith,gan,in,ábhar
tá,sí,istigh,tháinig
uair,nár,os,dara
leanas,isteach,leis,ná
caint,b'fhéidir,dhéanamh,uaidh
leithéid,fuair,fad,bhain
céard,mé,fearr,níos
do,bharr,Gaeltachta,mise
acu,uile,ó,beag
ea,feadh,lá,agus
saol,dhiaidh,seo,atá
i,tríd,nó,láthair
mhaith,maidir,áirithe,thabhairt
siúl,di,in,roinn
tar,bhain,fháil,dó
bhfuil,tháinig,súil,inniu
nár,déanta,atá,iad
cur,am,gan,óg
thaobh,áit,anois,rud
mo,feadh,nós,orm
í,leo,an,á
léi,sna,ab,á
roinn,chuige,lár,mór
ina,amuigh,acu,dtí
mbeadh,faoin,measc,chuig
tú,orthu,ábhar,go
daoine,beag,taobh,baint
chuid,obair,bhaile,rá
cé,bhfad,cinn,seo
seo,nós,nach,bliain
dhaoine,bhaile,mbeidh,gach
tír,den,uile,deireadh
ceann,cúpla,sin,dúinn
dhuine,leis,fáil,mé
dóibh,ach,dúinn,dul
fháil,dtí,ceart,tar
